CustomerID,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn
4337,580.0,Male,38.0,9.0,115442.19,2.0,1,0,128481.5,No
4338,850.0,Male,38.0,5.0,0.0,2.0,1,0,16491.64,No
4339,714.0,Male,25.0,2.0,0.0,1.0,1,1,132979.43,Yes
4340,559.0,Female,43.0,1.0,0.0,2.0,1,1,196645.87,Yes
4341,577.0,Female,44.0,8.0,115557.0,1.0,0,1,127506.76,No
4342,647.0,Female,35.0,3.0,166518.63,2.0,1,0,147930.46,Yes
4343,554.0,Male,30.0,6.0,135370.12,1.0,1,1,179689.05,No
4344,549.0,Male,54.0,5.0,92877.33,1.0,1,0,2619.64,No
4345,528.0,Female,26.0,10.0,102073.67,2.0,0,0,166799.93,No
4346,720.0,Male,46.0,3.0,97042.6,1.0,1,1,133516.51,Yes
4347,743.0,Male,41.0,7.0,0.0,1.0,1,0,163736.09,No
4348,615.0,Male,24.0,8.0,108528.07,2.0,0,0,179488.41,No
4349,635.0,Female,44.0,2.0,79064.85,2.0,0,1,113291.75,Yes
4350,686.0,Male,45.0,3.0,74274.87,3.0,1,0,64907.48,Yes
4351,840.0,Female,36.0,6.0,0.0,2.0,1,0,141364.27,No
4352,695.0,Male,43.0,1.0,100421.1,1.0,1,1,101141.28,No
4353,564.0,Male,26.0,7.0,84006.88,2.0,0,0,183490.99,No
4354,805.0,Female,31.0,4.0,0.0,2.0,1,0,4798.12,No
4355,558.0,Male,45.0,4.0,0.0,1.0,1,0,131807.14,No
4356,657.0,Female,39.0,4.0,80293.81,1.0,1,0,97192.76,No
4357,641.0,Female,42.0,7.0,125437.14,2.0,0,0,164128.58,No
4358,755.0,Male,36.0,8.0,0.0,2.0,1,0,176809.87,No
4359,483.0,Male,48.0,1.0,0.0,2.0,1,1,110059.38,Yes
4360,545.0,Female,44.0,2.0,127536.44,1.0,1,0,108398.63,No
4361,678.0,Male,62.0,8.0,0.0,2.0,1,1,47117.03,No
4362,781.0,Female,48.0,9.0,82794.18,1.0,1,0,124720.68,No
4363,571.0,Female,22.0,3.0,108117.1,1.0,0,1,53328.7,No
4364,634.0,Female,35.0,10.0,0.0,1.0,1,0,82634.41,No
4365,523.0,Male,27.0,8.0,61688.61,2.0,1,0,147059.16,No
4366,501.0,Female,40.0,2.0,0.0,2.0,0,0,141946.92,Yes
4367,662.0,Male,62.0,6.0,0.0,2.0,1,0,123583.85,No
4368,573.0,Male,50.0,0.0,159304.07,1.0,0,1,155915.24,No
4369,648.0,Male,33.0,5.0,138664.24,1.0,1,0,29076.27,No
4370,662.0,Female,22.0,2.0,126362.57,2.0,1,1,97382.8,No
4371,725.0,Male,39.0,4.0,160652.45,2.0,1,0,57643.55,No
4372,563.0,Female,35.0,2.0,183572.84,1.0,1,1,66006.75,No
4373,628.0,Male,31.0,0.0,88421.81,1.0,0,0,72350.47,No
4374,546.0,Female,45.0,2.0,0.0,1.0,0,0,197789.83,Yes
4375,688.0,Male,41.0,2.0,112871.19,2.0,0,1,65520.74,No
4376,850.0,Male,41.0,8.0,60880.68,1.0,1,0,31825.84,No
4377,614.0,Female,34.0,5.0,0.0,2.0,1,0,185561.89,No
4378,719.0,Female,37.0,9.0,101455.7,1.0,1,0,25803.59,No
4379,757.0,Female,62.0,0.0,88084.13,2.0,1,1,154337.47,No
4380,669.0,Male,29.0,7.0,0.0,2.0,1,1,138145.62,No
4381,438.0,Male,59.0,7.0,127197.14,1.0,1,0,51565.98,No
4382,492.0,Male,39.0,7.0,0.0,2.0,0,1,71323.23,No
4383,622.0,Female,39.0,9.0,83456.79,2.0,0,0,38882.34,No
4384,645.0,Male,42.0,4.0,98298.18,1.0,1,1,676.06,No
4385,728.0,Male,37.0,0.0,0.0,2.0,1,1,72203.8,No
4386,651.0,Male,35.0,2.0,86911.8,1.0,1,0,174094.24,Yes
4387,783.0,Female,42.0,2.0,139707.28,1.0,1,0,2150.22,No
4388,732.0,Female,62.0,1.0,0.0,2.0,1,1,177783.04,Yes
4389,553.0,Female,39.0,1.0,142876.98,2.0,1,0,44363.42,No
4390,660.0,Male,30.0,7.0,146301.31,1.0,0,0,96847.91,No
4391,670.0,Female,40.0,3.0,47364.45,1.0,1,1,148579.43,Yes
4392,718.0,Male,38.0,7.0,0.0,2.0,1,0,38308.34,No
4393,787.0,Male,51.0,0.0,58137.08,1.0,0,1,142538.31,No
4394,775.0,Female,38.0,6.0,179886.41,2.0,0,0,153122.58,No
4395,479.0,Male,24.0,6.0,107637.97,2.0,0,1,169505.83,No
4396,660.0,Female,20.0,6.0,167685.56,1.0,1,0,57929.9,No
4397,721.0,Male,62.0,4.0,136525.99,1.0,0,0,175399.14,No
4398,659.0,Male,39.0,8.0,52106.33,2.0,1,1,107964.36,No
4399,743.0,Female,39.0,8.0,0.0,1.0,1,0,94263.44,No
4400,670.0,Female,45.0,9.0,104930.38,1.0,1,0,155921.81,No
4401,766.0,Female,34.0,6.0,106434.94,1.0,0,1,137995.66,No
4402,845.0,Female,38.0,2.0,112803.92,1.0,1,0,179631.85,Yes
4403,710.0,Female,46.0,10.0,120530.34,1.0,1,0,166586.99,No
4404,602.0,Female,43.0,2.0,113641.49,3.5,1,0,115116.35,Yes
4405,604.0,Male,43.0,2.0,145081.72,1.0,1,1,23881.62,No
4406,564.0,Female,35.0,9.0,0.0,2.0,1,1,105837.38,No
4407,637.0,Female,27.0,7.0,135842.89,1.0,1,1,101418.05,No
4408,527.0,Female,31.0,1.0,112203.25,1.0,1,0,182266.01,No
4409,687.0,Male,34.0,7.0,129895.19,1.0,0,1,28698.17,No
4410,756.0,Male,41.0,6.0,149049.92,1.0,0,1,50422.36,No
4411,503.0,Male,42.0,9.0,153279.39,1.0,1,1,151336.96,No
4412,657.0,Male,42.0,5.0,41473.33,1.0,1,0,112979.6,No
4413,666.0,Female,40.0,2.0,0.0,2.0,0,0,36371.27,Yes
4414,615.0,Male,39.0,5.0,113193.51,2.0,1,1,52166.25,No
4415,712.0,Male,27.0,8.0,113174.21,2.0,1,0,147261.58,No
4416,764.0,Female,24.0,0.0,0.0,2.0,1,0,88724.49,No
4417,471.0,Male,42.0,3.0,164951.56,1.0,1,0,190531.77,Yes
4418,608.0,Male,27.0,4.0,153325.1,1.0,1,1,199953.33,No
4419,682.0,Female,47.0,10.0,134032.01,1.0,1,0,144290.97,No
4420,587.0,Female,32.0,3.0,125445.04,2.0,1,1,130514.78,Yes
4421,714.0,Female,35.0,6.0,126077.43,2.0,1,1,53954.24,No
4422,630.0,Female,31.0,1.0,0.0,2.0,1,1,169802.73,Yes
4423,648.0,Female,28.0,8.0,90371.09,1.0,1,1,146851.73,No
4424,785.0,Female,40.0,3.0,0.0,2.0,1,1,96832.82,Yes
4425,601.0,Female,47.0,1.0,142802.02,1.0,1,1,57553.02,No
4426,717.0,Female,28.0,1.0,90537.16,1.0,0,1,74800.99,No
4427,707.0,Female,44.0,6.0,0.0,2.0,1,1,192542.17,No
4428,771.0,Female,23.0,7.0,156123.73,1.0,1,0,72990.62,No
4429,602.0,Female,35.0,5.0,0.0,2.0,1,0,31050.02,No
4430,626.0,Male,38.0,7.0,141074.59,1.0,1,0,52795.56,No
4431,588.0,Male,59.0,4.0,0.0,2.0,1,1,27435.41,No
4432,616.0,Female,42.0,6.0,117899.95,2.0,0,0,150266.81,No
4433,621.0,Male,33.0,4.0,0.0,2.0,1,1,40299.23,No
4434,674.0,Male,26.0,6.0,166257.96,1.0,1,1,149369.41,No
4435,633.0,Female,46.0,3.0,0.0,2.0,1,0,120250.58,Yes
4436,698.0,Female,62.0,1.0,169362.43,1.0,1,0,84760.32,No
4437,508.0,Male,26.0,7.0,205962.0,1.0,1,0,156424.4,No
4438,736.0,Female,24.0,0.0,0.0,2.0,1,0,109355.73,No
4439,672.0,Male,62.0,0.0,126061.51,2.0,1,1,184936.77,No
4440,613.0,Female,21.0,7.0,105627.95,1.0,1,1,36560.51,No
4441,712.0,Male,32.0,9.0,100606.02,1.0,1,0,165693.06,No
4442,624.0,Female,38.0,3.0,0.0,2.0,1,1,163666.85,Yes
4443,676.0,Male,38.0,1.0,0.0,2.0,0,1,35644.79,Yes
4444,683.0,Female,32.0,0.0,138171.1,2.0,1,1,188203.58,No
4445,489.0,Female,31.0,7.0,139395.08,1.0,0,1,6120.84,No
4446,739.0,Male,29.0,1.0,0.0,2.0,1,1,164484.78,Yes
4447,701.0,Female,37.0,3.0,0.0,2.0,1,1,164268.28,Yes
4448,666.0,Female,50.0,7.0,109062.28,1.0,1,1,140136.1,No
4449,565.0,Female,40.0,1.0,89994.71,2.0,0,1,121084.27,No
4450,666.0,Male,36.0,3.0,0.0,2.0,1,0,35156.54,Yes
4451,633.0,Male,59.0,2.0,103996.74,1.0,1,1,103159.11,No
4452,578.0,Male,34.0,4.0,175111.11,1.0,1,1,74858.3,No
4453,812.0,Female,49.0,8.0,66079.45,2.0,0,0,91556.57,No
4454,809.0,Male,33.0,8.0,148055.74,1.0,0,0,199203.21,No
4455,615.0,Male,36.0,6.0,0.0,1.0,1,1,27011.8,No
4456,684.0,Female,31.0,8.0,0.0,2.0,1,0,188637.05,No
4457,544.0,Male,40.0,8.0,0.0,2.0,1,0,61581.2,No
4458,713.0,Male,47.0,1.0,95994.98,1.0,1,0,197529.23,Yes
4459,633.0,Male,37.0,2.0,0.0,2.0,1,0,182258.17,Yes
4460,672.0,Female,23.0,10.0,110741.56,1.0,1,0,80778.5,No
4461,661.0,Male,35.0,5.0,0.0,1.0,1,0,155394.52,No
4462,749.0,Female,28.0,3.0,0.0,1.0,1,0,3408.7,Yes
4463,635.0,Female,32.0,8.0,0.0,2.0,1,1,19367.98,No
4464,850.0,Female,62.0,1.0,96947.58,3.0,1,0,62282.99,No
4465,641.0,Male,41.0,6.0,0.0,2.0,1,0,65396.79,No
4466,633.0,Male,30.0,2.0,109786.82,2.0,1,1,139712.81,Yes
4467,413.0,Male,35.0,2.0,0.0,2.0,1,1,60972.84,Yes
4468,538.0,Male,31.0,1.0,0.0,2.0,1,0,1375.46,Yes
4469,437.0,Female,39.0,0.0,102721.49,1.0,0,0,22191.82,No
4470,612.0,Male,33.0,5.0,69478.57,1.0,1,0,8973.67,No
4471,516.0,Female,53.0,1.0,156674.2,1.0,1,0,118502.34,No
4472,826.0,Female,56.0,8.0,174506.1,2.0,0,1,161802.82,No
4473,660.0,Female,23.0,6.0,166070.48,2.0,0,0,90494.72,No
4474,646.0,Female,29.0,4.0,105957.44,1.0,1,0,15470.91,No
4475,767.0,Male,36.0,3.0,0.0,1.0,0,0,65147.27,Yes
4476,640.0,Male,40.0,8.0,110340.68,1.0,1,1,157886.6,No
4477,778.0,Male,33.0,1.0,0.0,2.0,1,0,85439.73,Yes
4478,679.0,Male,52.0,9.0,135870.01,2.0,0,0,54038.62,No
4479,549.0,Male,31.0,4.0,0.0,2.0,0,1,25684.85,No
4480,598.0,Male,47.0,2.0,0.0,2.0,1,1,186116.54,Yes
4481,655.0,Female,45.0,0.0,0.0,2.0,1,0,166830.71,No
4482,494.0,Male,30.0,3.0,85704.95,1.0,0,1,27886.06,No
4483,653.0,Female,42.0,1.0,0.0,2.0,1,1,5768.32,Yes
4484,539.0,Female,38.0,8.0,105435.74,1.0,0,0,80575.44,No
4485,645.0,Female,37.0,1.0,0.0,2.0,1,1,68987.55,Yes
4486,751.0,Male,34.0,9.0,108513.25,2.0,1,1,27097.82,No
4487,528.0,Male,35.0,3.0,156687.1,1.0,1,0,199320.77,Yes
4488,696.0,Male,31.0,3.0,150604.52,1.0,0,0,5566.6,No
4489,716.0,Female,44.0,6.0,155114.9,1.0,0,0,133871.83,No
4490,602.0,Female,35.0,8.0,0.0,2.0,1,1,152843.53,No
4491,647.0,Female,62.0,1.0,91216.0,1.0,1,1,41800.18,No
4492,850.0,Male,61.0,3.0,141784.02,1.0,1,1,92053.75,No
4493,590.0,Female,32.0,0.0,127763.24,1.0,1,0,100717.54,No
4494,825.0,Female,32.0,1.0,0.0,2.0,1,1,42935.15,Yes
4495,850.0,Male,31.0,6.0,82613.56,2.0,1,0,149170.92,No
4496,789.0,Female,32.0,7.0,69423.52,1.0,1,0,107499.39,No
4497,701.0,Female,42.0,6.0,86167.82,1.0,1,0,153342.38,No
4498,713.0,Female,47.0,1.0,0.0,1.0,1,0,107825.08,Yes
4499,570.0,Male,30.0,2.0,131406.56,1.0,1,1,47952.45,No
4500,536.0,Female,44.0,4.0,121898.82,1.0,0,0,131007.18,No
4501,771.0,Male,32.0,9.0,77487.2,1.0,0,0,33143.04,No
4502,512.0,Female,62.0,2.0,0.0,1.0,1,0,123304.62,Yes
4503,698.0,Male,45.0,5.0,164450.94,1.0,1,0,141970.02,No
4504,656.0,Male,33.0,7.0,138705.02,2.0,1,0,37136.15,No
4505,761.0,Male,37.0,7.0,132730.17,1.0,1,0,199293.01,No
4506,709.0,Female,30.0,5.0,0.0,2.0,0,1,161388.22,No
4507,597.0,Female,62.0,3.0,0.0,1.0,1,1,70532.53,Yes
4508,592.0,Male,28.0,2.0,116498.22,1.0,1,0,144290.25,Yes
4509,599.0,Female,41.0,1.0,0.0,2.0,1,0,96069.82,Yes
4510,572.0,Female,35.0,1.0,139979.07,1.0,1,0,185662.84,No
4511,611.0,Female,43.0,9.0,127216.31,2.0,0,1,17913.25,No
4512,634.0,Female,45.0,2.0,0.0,3.5,1,0,101039.53,Yes
4513,666.0,Male,51.0,2.0,148222.65,1.0,0,0,156953.54,Yes
4514,696.0,Female,41.0,8.0,0.0,2.0,0,0,28276.83,No
4515,669.0,Female,38.0,8.0,0.0,2.0,1,0,84049.16,No
4516,726.0,Male,30.0,8.0,134152.29,1.0,1,1,147822.44,No
4517,497.0,Female,32.0,8.0,111537.23,3.5,1,1,9497.99,No
4518,750.0,Female,39.0,7.0,119565.92,1.0,1,0,87067.73,No
4519,850.0,Female,29.0,7.0,0.0,2.0,1,0,23237.25,No
4520,617.0,Male,38.0,7.0,0.0,1.0,1,1,27239.28,No
4521,652.0,Male,46.0,10.0,121063.8,3.0,1,0,151481.86,No
4522,560.0,Female,27.0,7.0,124995.98,1.0,1,1,114669.79,No
4523,629.0,Male,39.0,5.0,0.0,2.0,0,0,116748.14,No
4524,660.0,Female,52.0,4.0,86891.84,1.0,1,0,90877.76,No
4525,676.0,Male,38.0,8.0,0.0,2.0,1,1,133692.88,No
4526,581.0,Male,43.0,9.0,78022.61,1.0,0,1,30662.91,No
4527,798.0,Male,34.0,9.0,154495.79,1.0,1,0,191395.88,No
4528,705.0,Male,38.0,1.0,189443.72,1.0,0,1,106648.58,No
4529,714.0,Female,31.0,6.0,152926.6,1.0,1,1,50899.91,No
4530,664.0,Female,44.0,8.0,142989.69,1.0,1,1,115452.51,No
4531,697.0,Male,43.0,7.0,115371.94,2.0,1,0,64139.1,No
4532,609.0,Male,37.0,6.0,0.0,2.0,0,1,22030.72,No
4533,548.0,Male,38.0,0.0,178056.54,2.0,1,0,38434.73,No
4534,850.0,Male,39.0,6.0,206014.94,2.0,0,1,42774.84,No
4535,656.0,Male,41.0,2.0,0.0,2.0,1,0,158973.77,Yes
4536,727.0,Male,37.0,9.0,101191.83,1.0,1,1,34551.35,No
4537,642.0,Female,55.0,7.0,0.0,2.0,1,1,101515.76,No
4538,710.0,Female,31.0,5.0,0.0,2.0,1,0,9561.73,No
4539,710.0,Male,33.0,1.0,0.0,2.0,1,0,168313.17,Yes
4540,718.0,Female,37.0,7.0,0.0,2.0,1,1,55100.09,No
4541,586.0,Male,32.0,1.0,149814.54,1.0,1,0,31830.06,No
4542,617.0,Female,36.0,7.0,115617.24,1.0,1,1,71519.4,No
4543,630.0,Male,28.0,9.0,0.0,2.0,0,0,32599.35,No
4544,791.0,Female,42.0,10.0,113657.41,2.0,0,1,139946.68,No
4545,673.0,Male,39.0,8.0,138160.0,1.0,1,1,110468.51,No
4546,477.0,Female,36.0,3.0,117700.86,1.0,0,0,74042.0,No
4547,662.0,Female,37.0,5.0,0.0,2.0,1,0,151871.84,No
4548,850.0,Male,37.0,9.0,122506.38,1.0,0,1,199693.84,No
4549,635.0,Female,58.0,1.0,0.0,1.0,1,1,58907.08,Yes
4550,537.0,Male,59.0,9.0,0.0,2.0,0,0,103799.77,No
4551,579.0,Female,39.0,3.0,166501.17,2.0,1,0,93835.64,No
4552,651.0,Female,46.0,4.0,89743.05,1.0,1,0,156425.57,No
4553,610.0,Female,25.0,2.0,0.0,2.0,1,0,123723.83,Yes
4554,581.0,Male,30.0,1.0,0.0,2.0,1,0,199464.08,Yes
4555,592.0,Male,39.0,7.0,0.0,2.0,1,0,83084.33,No
4556,688.0,Female,35.0,6.0,0.0,1.0,1,0,25488.43,No
4557,681.0,Female,18.0,1.0,98894.39,1.0,1,1,9596.4,No
4558,658.0,Male,37.0,3.0,168735.74,2.0,0,0,70370.24,No
4559,792.0,Male,34.0,1.0,0.0,1.0,0,1,86330.32,Yes
4560,528.0,Female,62.0,7.0,133201.17,1.0,0,0,168507.68,No
4561,624.0,Female,36.0,0.0,0.0,2.0,1,0,111605.9,No
4562,562.0,Male,31.0,4.0,127237.25,2.0,0,1,143317.42,No
4563,678.0,Male,36.0,1.0,117864.85,2.0,1,0,27619.06,No
4564,705.0,Female,62.0,3.0,153469.26,3.0,0,0,146573.66,Yes
4565,650.0,Male,23.0,4.0,93911.3,2.0,1,0,69055.45,No
4566,593.0,Female,46.0,2.0,76597.79,1.0,1,1,54453.72,No
4567,652.0,Female,40.0,4.0,79927.36,2.0,1,1,33524.6,No
4568,554.0,Female,27.0,4.0,0.0,2.0,1,1,135083.73,No
4569,584.0,Male,32.0,8.0,40172.91,1.0,1,1,137439.34,No
4570,516.0,Male,33.0,7.0,115195.58,1.0,1,1,11205.5,No
4571,789.0,Female,43.0,9.0,116644.29,2.0,1,1,60176.1,No
4572,598.0,Male,20.0,8.0,180293.84,2.0,1,1,29552.7,No
4573,669.0,Female,30.0,7.0,139872.81,1.0,1,0,188795.85,No
4574,645.0,Female,24.0,3.0,34547.82,1.0,1,1,11638.17,No
4575,659.0,Female,32.0,9.0,0.0,2.0,1,1,93155.75,No
4576,833.0,Male,29.0,1.0,96462.25,2.0,0,1,48986.18,No
4577,697.0,Female,40.0,7.0,130334.35,2.0,0,1,116951.1,No
4578,580.0,Male,39.0,3.0,119688.81,1.0,1,0,137041.26,Yes
4579,691.0,Male,38.0,1.0,0.0,2.0,0,0,44653.5,Yes
4580,534.0,Male,52.0,1.0,0.0,3.0,1,1,104035.41,Yes
4581,478.0,Female,32.0,6.0,71187.24,1.0,1,1,110593.62,No
4582,572.0,Female,47.0,2.0,0.0,2.0,1,0,36099.7,Yes
4583,501.0,Male,37.0,4.0,0.0,2.0,0,0,12470.3,No
4584,624.0,Female,38.0,8.0,0.0,2.0,1,0,95403.41,No
4585,595.0,Female,39.0,9.0,136422.41,1.0,1,1,151757.81,No
4586,603.0,Male,30.0,8.0,0.0,2.0,1,1,47536.46,No
4587,602.0,Female,25.0,0.0,0.0,2.0,1,1,101274.17,No
4588,500.0,Female,34.0,6.0,0.0,1.0,1,1,140268.45,No
4589,422.0,Male,41.0,6.0,153238.88,1.0,1,0,11663.09,No
4590,615.0,Male,35.0,7.0,0.0,2.0,1,0,150784.29,No
4591,635.0,Female,62.0,6.0,47536.4,1.0,1,1,119400.08,No
4592,711.0,Female,32.0,1.0,0.0,2.0,1,0,126188.42,Yes
4593,834.0,Male,36.0,8.0,142882.49,1.0,1,0,89983.02,No
4594,633.0,Female,44.0,7.0,0.0,2.0,1,0,29761.29,No
4595,650.0,Female,31.0,1.0,160566.11,2.0,0,0,27073.81,No
4596,743.0,Male,62.0,2.0,131935.51,1.0,1,1,96399.67,No
4597,567.0,Male,38.0,6.0,127678.8,2.0,0,0,45422.89,No
4598,706.0,Female,46.0,4.0,105214.58,1.0,1,0,108699.59,No
4599,638.0,Male,46.0,9.0,139859.54,1.0,1,0,38967.29,No
4600,641.0,Female,38.0,3.0,0.0,2.0,1,0,116466.19,Yes
4601,574.0,Female,34.0,5.0,112324.45,2.0,1,1,17993.43,No
4602,642.0,Male,30.0,8.0,134497.27,1.0,0,0,43250.54,No
4603,722.0,Female,35.0,1.0,120171.58,1.0,1,0,125240.8,No
4604,623.0,Male,23.0,1.0,106012.2,2.0,0,1,191415.94,No
4605,681.0,Male,25.0,5.0,0.0,1.0,0,1,90860.97,No
4606,530.0,Female,34.0,8.0,0.0,2.0,0,1,141872.52,No
4607,797.0,Female,55.0,10.0,0.0,3.5,1,1,49418.87,No
4608,653.0,Male,51.0,3.0,0.0,1.0,1,0,170426.65,Yes
4609,850.0,Male,42.0,8.0,119839.69,1.0,0,1,51016.02,No
4610,581.0,Male,34.0,1.0,0.0,2.0,0,1,81175.25,Yes
4611,589.0,Male,38.0,8.0,92219.21,1.0,1,0,99106.97,No
4612,555.0,Male,48.0,3.0,142055.41,2.0,0,1,79134.78,No
4613,748.0,Female,49.0,7.0,29602.08,1.0,0,0,163550.58,No
4614,745.0,Female,46.0,7.0,0.0,2.0,1,1,67769.94,No
4615,730.0,Male,34.0,1.0,0.0,2.0,1,1,126592.01,Yes
4616,565.0,Female,44.0,1.0,0.0,2.0,0,1,89602.81,Yes
4617,778.0,Male,37.0,3.0,141803.77,1.0,0,1,179421.84,Yes
4618,812.0,Male,24.0,10.0,0.0,2.0,1,1,156906.15,No
4619,526.0,Male,42.0,1.0,0.0,1.0,0,1,168486.02,Yes
4620,708.0,Female,47.0,0.0,126589.12,2.0,0,1,132730.07,No
4621,680.0,Male,33.0,2.0,108393.35,1.0,0,1,39057.67,No
4622,567.0,Male,43.0,2.0,115643.58,2.0,0,0,174606.35,Yes
4623,564.0,Male,48.0,5.0,132876.23,1.0,1,0,79259.77,No
4624,709.0,Female,24.0,3.0,110949.41,1.0,1,1,168515.61,Yes
4625,629.0,Male,46.0,1.0,130666.2,1.0,1,1,161125.67,No
4626,510.0,Female,45.0,10.0,103821.47,2.0,0,1,77878.62,No
4627,506.0,Female,32.0,3.0,0.0,1.0,1,1,80823.02,Yes
4628,605.0,Male,39.0,7.0,0.0,1.0,0,1,119348.28,No
4629,650.0,Male,32.0,1.0,132187.73,2.0,1,1,178331.36,No
4630,850.0,Male,49.0,8.0,98649.55,1.0,1,0,119174.88,No
4631,489.0,Male,38.0,2.0,126444.08,2.0,1,1,82662.73,No
4632,659.0,Female,30.0,8.0,154159.51,1.0,1,0,40441.1,No
4633,753.0,Female,43.0,5.0,0.0,2.0,1,0,109881.71,No
4634,477.0,Male,48.0,8.0,129250.0,2.0,1,1,157937.35,No
4635,610.0,Female,45.0,3.0,0.0,1.0,1,0,38276.84,Yes
4636,619.0,Female,33.0,2.0,167733.51,2.0,1,1,65222.48,No
4637,619.0,Female,31.0,2.0,56116.3,2.0,0,0,2181.94,No
4638,758.0,Female,30.0,3.0,141581.08,1.0,1,0,156249.06,Yes
4639,516.0,Male,50.0,7.0,139675.07,2.0,1,0,45591.23,No
4640,789.0,Female,27.0,8.0,66201.96,1.0,1,1,79458.12,No
4641,687.0,Female,44.0,9.0,0.0,2.0,0,0,103042.2,No
4642,485.0,Male,34.0,3.0,133658.24,1.0,1,0,70209.83,No
4643,446.0,Male,25.0,3.0,136202.78,1.0,1,0,176743.51,Yes
4644,597.0,Female,60.0,0.0,131778.08,1.0,0,0,10703.53,No
4645,712.0,Male,62.0,5.0,0.0,2.0,0,0,151425.82,No
4646,522.0,Female,34.0,3.0,0.0,2.0,1,1,3894.34,Yes
4647,805.0,Female,26.0,8.0,42712.87,2.0,1,1,28861.69,No
4648,781.0,Female,28.0,4.0,0.0,2.0,1,0,177703.15,No
4649,689.0,Female,57.0,4.0,0.0,2.0,1,0,136649.8,No
4650,670.0,Male,31.0,1.0,142631.54,2.0,1,1,175894.24,No
4651,670.0,Male,33.0,2.0,141204.65,2.0,1,0,76257.46,No
4652,524.0,Female,25.0,7.0,131402.21,1.0,0,0,193668.49,No
4653,734.0,Female,39.0,3.0,92636.96,2.0,1,1,125671.29,Yes
4654,489.0,Female,51.0,3.0,0.0,2.0,0,1,174098.28,Yes
4655,578.0,Female,31.0,5.0,102088.68,3.5,0,0,187866.21,No
4656,622.0,Male,39.0,9.0,0.0,2.0,0,1,100862.36,No
4657,843.0,Female,38.0,8.0,134887.53,1.0,1,1,10804.04,No
4658,687.0,Male,48.0,4.0,0.0,2.0,1,1,170893.85,No
4659,700.0,Male,28.0,8.0,159900.38,1.0,0,0,22698.56,No
4660,410.0,Female,50.0,2.0,102278.79,2.0,1,0,89822.48,No
4661,537.0,Female,41.0,0.0,0.0,2.0,0,1,175262.49,No
4662,780.0,Female,43.0,0.0,0.0,1.0,0,1,15705.27,No
4663,652.0,Male,58.0,6.0,0.0,2.0,0,1,170025.43,No
4664,620.0,Male,35.0,0.0,76989.97,1.0,1,1,17242.79,No
4665,697.0,Female,23.0,10.0,0.0,2.0,1,1,79734.23,No
4666,786.0,Male,35.0,3.0,0.0,2.0,1,0,92712.97,Yes
4667,850.0,Female,39.0,5.0,114491.82,1.0,1,0,99689.48,No
4668,749.0,Male,54.0,3.0,144768.94,1.0,1,0,93336.3,No
4669,445.0,Male,31.0,7.0,145056.59,1.0,1,1,175893.53,No
4670,443.0,Male,50.0,3.0,117206.3,1.0,1,0,42840.18,No
4671,637.0,Male,41.0,2.0,138014.4,2.0,1,0,140298.24,Yes
4672,616.0,Female,45.0,6.0,128352.59,3.0,1,1,144000.59,No
4673,756.0,Female,23.0,1.0,112568.31,1.0,1,1,113408.11,No
4674,644.0,Male,33.0,2.0,0.0,1.0,1,0,96420.58,Yes
4675,850.0,Male,41.0,1.0,176958.46,2.0,0,1,125806.3,No
4676,703.0,Female,38.0,9.0,99167.54,1.0,1,0,65720.92,No
4677,684.0,Female,42.0,3.0,103210.27,1.0,1,0,31002.03,No
4678,706.0,Female,48.0,10.0,104478.12,3.0,0,1,158248.71,No
4679,580.0,Male,61.0,8.0,125921.37,1.0,1,1,94677.83,No
4680,777.0,Female,35.0,3.0,0.0,2.0,1,1,17257.72,Yes
4681,676.0,Male,48.0,3.0,80697.44,1.0,0,0,101397.86,Yes
4682,708.0,Female,44.0,2.0,161887.81,2.0,1,0,84870.23,No
4683,809.0,Male,24.0,7.0,109558.36,1.0,1,0,183515.13,No
4684,588.0,Male,38.0,1.0,124271.26,1.0,1,0,75969.19,No
4685,623.0,Male,43.0,1.0,0.0,2.0,1,1,146379.3,Yes
4686,537.0,Male,42.0,1.0,190569.23,1.0,0,1,127154.8,No
4687,536.0,Male,53.0,2.0,143923.96,1.0,1,0,2019.78,No
4688,769.0,Male,48.0,2.0,96542.16,2.0,0,1,197885.72,Yes
4689,690.0,Male,33.0,5.0,0.0,2.0,1,0,138017.68,No
4690,771.0,Male,45.0,0.0,139825.56,1.0,0,0,170984.97,No
4691,497.0,Male,24.0,6.0,111769.14,2.0,1,0,55859.27,No
4692,622.0,Male,37.0,4.0,0.0,2.0,1,0,4459.5,No
4693,602.0,Male,30.0,9.0,113672.18,2.0,0,0,102135.92,No
4694,543.0,Female,32.0,7.0,147256.86,1.0,1,0,112771.95,No
4695,520.0,Male,45.0,7.0,107023.03,1.0,1,0,32903.93,No
4696,669.0,Male,37.0,1.0,125529.55,1.0,1,1,162260.93,No
4697,631.0,Female,41.0,0.0,0.0,1.0,0,0,87959.83,No
4698,537.0,Male,48.0,4.0,131834.8,1.0,1,0,166476.95,No
4699,732.0,Male,62.0,2.0,0.0,2.0,1,1,25438.87,Yes
4700,844.0,Male,56.0,5.0,99529.7,1.0,0,1,157230.06,No
4701,838.0,Male,35.0,0.0,0.0,2.0,0,1,197305.91,No
4702,652.0,Male,27.0,10.0,107303.72,2.0,0,0,44435.76,No
